                  1         2         3         4         5         6         7         8         9
  7.99E-01  4.09E-05  5.84E-03  1.46E-05  5.34E-03  2.36E-04  4.81E-02  3.01E-05  4.14E-02  2.74E-03
  8.43E-01  4.71E-05  6.58E-03  1.71E-05  6.07E-03  2.75E-04  5.09E-02  3.58E-05  4.34E-02  3.15E-03
  8.88E-01  5.45E-05  7.40E-03  2.01E-05  6.90E-03  3.21E-04  5.38E-02  4.27E-05  4.54E-02  3.63E-03
  9.35E-01  6.17E-05  8.13E-03  2.32E-05  7.67E-03  3.68E-04  5.57E-02  4.98E-05  4.65E-02  4.11E-03
  9.82E-01  6.95E-05  8.86E-03  2.66E-05  8.46E-03  4.19E-04  5.74E-02  5.78E-05  4.72E-02  4.64E-03
                 19        20        21        22        23        24        25        26        27
  7.00E-06  9.08E-05  2.96E-07  8.51E-03  2.16E-05  4.95E-05  6.31E-02  7.15E-03  2.04E-01  7.00E-01
  8.47E-06  9.29E-05  3.65E-07  8.52E-03  2.29E-05  6.22E-05  6.34E-02  7.25E-03  2.05E-01  7.00E-01
  1.02E-05  9.57E-05  4.55E-07  8.52E-03  2.45E-05  7.81E-05  6.38E-02  7.38E-03  2.09E-01  7.01E-01
  1.23E-05  9.86E-05  5.63E-07  8.52E-03  2.62E-05  9.52E-05  6.41E-02  7.49E-03  2.10E-01  6.99E-01
  1.48E-05  1.01E-04  6.82E-07  8.52E-03  2.77E-05  1.12E-04  6.39E-02  7.55E-03  2.09E-01  6.94E-01
  1.79E-05  1.04E-04  8.05E-07  8.52E-03  2.90E-05  1.28E-04  6.35E-02  7.59E-03  2.07E-01  6.85E-01
  2.14E-05  1.08E-04  9.43E-07  8.51E-03  3.04E-05  1.44E-04  6.31E-02  7.64E-03  2.04E-01  6.76E-01
  2.57E-05  1.11E-04  1.10E-06  8.50E-03  3.21E-05  1.59E-04  6.28E-02  7.70E-03  2.02E-01  6.66E-01
  3.08E-05  1.16E-04  1.28E-06  8.50E-03  3.39E-05  1.75E-04  6.25E-02  7.78E-03  2.00E-01  6.55E-01
  3.68E-05  1.21E-04  1.49E-06  8.49E-03  3.59E-05  1.90E-04  6.22E-02  7.87E-03  1.98E-01  6.43E-01
  4.39E-05  1.27E-04  1.73E-06  8.49E-03  3.82E-05  2.05E-04  6.19E-02  7.98E-03  1.96E-01  6.30E-01
  5.24E-05  1.34E-04  2.00E-06  8.48E-03  4.07E-05  2.19E-04  6.15E-02  8.09E-03  1.94E-01  6.14E-01
  6.23E-05  1.42E-04  2.30E-06  8.47E-03  4.34E-05  2.32E-04  6.11E-02  8.22E-03  1.91E-01  5.96E-01
  7.41E-05  1.51E-04  2.64E-06  8.46E-03  4.65E-05  2.46E-04  6.07E-02  8.37E-03  1.88E-01  5.76E-01
  8.79E-05  1.60E-04  2.99E-06  8.46E-03  4.96E-05  2.59E-04  6.04E-02  8.54E-03  1.86E-01  5.55E-01
  1.04E-04  1.68E-04  3.32E-06  8.45E-03  5.26E-05  2.71E-04  6.03E-02  8.72E-03  1.85E-01  5.33E-01
  1.23E-04  1.73E-04  3.52E-06  8.44E-03  5.46E-05  2.81E-04  6.03E-02  8.86E-03  1.85E-01  5.09E-01
  1.46E-04  1.72E-04  3.46E-06  8.43E-03  5.42E-05  2.86E-04  6.02E-02  8.85E-03  1.84E-01  4.82E-01
  1.72E-04  1.61E-04  3.06E-06  8.42E-03  5.09E-05  2.86E-04  6.01E-02  8.67E-03  1.83E-01  4.52E-01
  2.03E-04  1.46E-04  2.50E-06  8.41E-03  4.59E-05  2.82E-04  5.98E-02  8.39E-03  1.81E-01  4.19E-01
  2.39E-04  1.33E-04  1.98E-06  8.39E-03  4.12E-05  2.78E-04  5.93E-02  8.10E-03  1.77E-01  3.82E-01
  2.80E-04  1.22E-04  1.58E-06  8.37E-03  3.74E-05  2.75E-04  5.86E-02  7.86E-03  1.73E-01  3.44E-01
  3.29E-04  1.14E-04  1.29E-06  8.34E-03  3.44E-05  2.72E-04  5.78E-02  7.67E-03  1.67E-01  3.04E-01
  3.86E-04  1.09E-04  1.09E-06  8.31E-03  3.22E-05  2.71E-04  5.70E-02  7.51E-03  1.61E-01  2.64E-01
  4.51E-04  1.05E-04  9.46E-07  8.29E-03  3.05E-05  2.70E-04  5.61E-02  7.39E-03  1.56E-01  2.25E-01
  5.27E-04  1.02E-04  8.54E-07  8.25E-03  2.93E-05  2.69E-04  5.53E-02  7.30E-03  1.50E-01  1.89E-01
  6.15E-04  1.00E-04  7.91E-07  8.22E-03  2.84E-05  2.69E-04  5.45E-02  7.26E-03  1.45E-01  1.55E-01
  7.16E-04  9.93E-05  7.49E-07  8.19E-03  2.80E-05  2.70E-04  5.39E-02  7.25E-03  1.40E-01  1.25E-01
  8.34E-04  9.86E-05  7.21E-07  8.16E-03  2.78E-05  2.72E-04  5.34E-02  7.28E-03  1.35E-01  9.92E-02
  9.68E-04  9.86E-05  7.05E-07  8.12E-03  2.79E-05  2.75E-04  5.33E-02  7.40E-03  1.33E-01  7.81E-02
  1.12E-03  9.93E-05  7.03E-07  8.08E-03  2.84E-05  2.77E-04  5.41E-02  7.69E-03  1.36E-01  6.23E-02
  1.30E-03  1.00E-04  7.05E-07  8.04E-03  2.89E-05  2.80E-04  5.48E-02  8.01E-03  1.36E-01  5.05E-02
  1.50E-03  1.01E-04  7.09E-07  7.99E-03  2.96E-05  2.83E-04  5.53E-02  8.34E-03  1.34E-01  4.28E-02
  1.74E-03  1.02E-04  7.13E-07  7.94E-03  3.03E-05  2.86E-04  5.56E-02  8.68E-03  1.29E-01  3.87E-02
  2.00E-03  1.04E-04  7.20E-07  7.88E-03  3.12E-05  2.89E-04  5.55E-02  9.03E-03  1.20E-01  3.78E-02
  2.31E-03  1.05E-04  7.27E-07  7.82E-03  3.21E-05  2.93E-04  5.50E-02  9.38E-03  1.10E-01  3.91E-02
  2.66E-03  1.06E-04  7.31E-07  7.75E-03  3.30E-05  2.96E-04  5.41E-02  9.72E-03  9.75E-02  4.19E-02
  3.05E-03  1.08E-04  7.31E-07  7.67E-03  3.38E-05  2.98E-04  5.27E-02  1.00E-02  8.55E-02  4.54E-02
  3.50E-03  1.09E-04  7.38E-07  7.59E-03  3.47E-05  3.01E-04  5.08E-02  1.04E-02  7.50E-02  4.93E-02
  4.00E-03  1.11E-04  7.76E-07  7.49E-03  3.59E-05  3.04E-04  4.84E-02  1.07E-02  6.74E-02  5.33E-02
  4.58E-03  1.14E-04  8.52E-07  7.38E-03  3.73E-05  3.07E-04  4.56E-02  1.09E-02  6.30E-02  5.71E-02
  5.23E-03  1.17E-04  9.63E-07  7.25E-03  3.91E-05  3.10E-04  4.24E-02  1.12E-02  6.16E-02  6.06E-02
  5.96E-03  1.21E-04  1.11E-06  7.12E-03  4.11E-05  3.13E-04  3.90E-02  1.15E-02  6.24E-02  6.38E-02
  6.79E-03  1.26E-04  1.28E-06  6.97E-03  4.35E-05  3.17E-04  3.55E-02  1.17E-02  6.44E-02  6.65E-02
  7.72E-03  1.31E-04  1.46E-06  6.82E-03  4.60E-05  3.21E-04  3.20E-02  1.20E-02  6.67E-02  6.86E-02
  8.76E-03  1.35E-04  1.62E-06  6.65E-03  4.84E-05  3.25E-04  2.87E-02  1.21E-02  6.87E-02  7.00E-02
  9.93E-03  1.40E-04  1.76E-06  6.45E-03  5.07E-05  3.29E-04  2.59E-02  1.24E-02  7.03E-02  7.08E-02
  1.12E-02  1.44E-04  1.87E-06  6.21E-03  5.26E-05  3.33E-04  2.37E-02  1.26E-02  7.12E-02  7.12E-02
  1.27E-02  1.49E-04  1.94E-06  5.99E-03  5.44E-05  3.37E-04  2.18E-02  1.28E-02  7.12E-02  7.07E-02
  1.43E-02  1.53E-04  2.01E-06  5.76E-03  5.61E-05  3.40E-04  2.04E-02  1.29E-02  7.02E-02  6.95E-02
  1.62E-02  1.58E-04  2.10E-06  5.55E-03  5.82E-05  3.45E-04  1.96E-02  1.30E-02  6.83E-02  6.79E-02
  1.82E-02  1.63E-04  2.24E-06  5.35E-03  6.10E-05  3.50E-04  1.92E-02  1.30E-02  6.58E-02  6.64E-02
  2.05E-02  1.70E-04  2.47E-06  5.16E-03  6.45E-05  3.56E-04  1.94E-02  1.30E-02  6.30E-02  6.51E-02
  2.30E-02  1.78E-04  2.75E-06  4.98E-03  6.88E-05  3.63E-04  1.99E-02  1.29E-02  6.03E-02  6.44E-02
  2.57E-02  1.87E-04  3.11E-06  4.82E-03  7.38E-05  3.70E-04  2.06E-02  1.27E-02  5.79E-02  6.41E-02
  2.88E-02  1.97E-04  3.51E-06  4.67E-03  7.94E-05  3.79E-04  2.15E-02  1.25E-02  5.61E-02  6.43E-02
  3.22E-02  2.07E-04  3.96E-06  4.54E-03  8.57E-05  3.88E-04  2.23E-02  1.22E-02  5.47E-02  6.46E-02
  3.59E-02  2.18E-04  4.47E-06  4.43E-03  9.27E-05  3.98E-04  2.30E-02  1.20E-02  5.37E-02  6.50E-02
  4.00E-02  2.30E-04  5.04E-06  4.34E-03  1.00E-04  4.08E-04  2.36E-02  1.17E-02  5.29E-02  6.53E-02
  4.45E-02  2.44E-04  5.70E-06  4.27E-03  1.09E-04  4.20E-04  2.40E-02  1.15E-02  5.23E-02  6.55E-02
  4.95E-02  2.58E-04  6.45E-06  4.22E-03  1.19E-04  4.32E-04  2.42E-02  1.14E-02  5.19E-02  6.55E-02
  5.49E-02  2.74E-04  7.27E-06  4.19E-03  1.30E-04  4.44E-04  2.42E-02  1.13E-02  5.17E-02  6.53E-02
  6.08E-02  2.90E-04  8.18E-06  4.18E-03  1.41E-04  4.56E-04  2.41E-02  1.14E-02  5.18E-02  6.46E-02
  6.73E-02  3.07E-04  9.13E-06  4.19E-03  1.54E-04  4.70E-04  2.38E-02  1.15E-02  5.19E-02  6.32E-02
  7.43E-02  3.25E-04  1.01E-05  4.21E-03  1.67E-04  4.84E-04  2.34E-02  1.18E-02  5.20E-02  6.11E-02
  8.20E-02  3.44E-04  1.12E-05  4.25E-03  1.81E-04  4.99E-04  2.29E-02  1.21E-02  5.18E-02  5.80E-02
  9.03E-02  3.63E-04  1.23E-05  4.29E-03  1.95E-04  5.14E-04  2.25E-02  1.25E-02  5.10E-02  5.41E-02
  9.93E-02  3.77E-04  1.33E-05  4.27E-03  2.07E-04  5.28E-04  2.20E-02  1.29E-02  4.91E-02  4.93E-02
  1.09E-01  3.84E-04  1.40E-05  4.16E-03  2.14E-04  5.38E-04  2.14E-02  1.31E-02  4.57E-02  4.40E-02
  1.20E-01  3.91E-04  1.46E-05  4.07E-03  2.20E-04  5.48E-04  2.10E-02  1.33E-02  4.19E-02  3.89E-02
  1.31E-01  3.96E-04  1.52E-05  3.99E-03  2.26E-04  5.57E-04  2.07E-02  1.35E-02  3.77E-02  3.44E-02
  1.43E-01  4.01E-04  1.58E-05  3.94E-03  2.31E-04  5.66E-04  2.04E-02  1.37E-02  3.32E-02  3.06E-02
  1.57E-01  4.36E-04  1.84E-05  3.89E-03  2.57E-04  5.98E-04  2.02E-02  1.45E-02  2.87E-02  2.78E-02
  1.71E-01  9.14E-04  5.10E-05  3.85E-03  5.86E-04  9.69E-04  2.00E-02  2.34E-02  2.49E-02  2.58E-02
  1.86E-01  1.26E-03  7.52E-05  3.82E-03  8.26E-04  1.24E-03  1.97E-02  2.88E-02  2.12E-02  2.46E-02
  2.02E-01  1.29E-03  7.71E-05  3.80E-03  8.41E-04  1.26E-03  1.95E-02  2.78E-02  1.76E-02  2.40E-02
  2.20E-01  1.29E-03  7.82E-05  3.79E-03  8.46E-04  1.27E-03  1.93E-02  2.67E-02  1.49E-02  2.44E-02
  2.38E-01  1.50E-03  9.38E-05  3.79E-03  9.92E-04  1.44E-03  1.91E-02  2.88E-02  1.29E-02  2.50E-02
  2.58E-01  2.58E-03  1.71E-04  3.79E-03  1.72E-03  2.27E-03  1.88E-02  4.18E-02  1.25E-02  2.55E-02
  2.79E-01  4.53E-03  3.15E-04  3.79E-03  3.02E-03  3.76E-03  1.86E-02  6.14E-02  1.35E-02  2.57E-02
  3.01E-01  7.79E-03  5.64E-04  3.80E-03  5.11E-03  6.20E-03  1.83E-02  8.63E-02  1.63E-02  2.55E-02
  3.24E-01  1.29E-02  9.81E-04  3.81E-03  8.24E-03  9.90E-03  1.79E-02  1.14E-01  2.08E-02  2.50E-02
  3.49E-01  2.04E-02  1.65E-03  3.83E-03  1.25E-02  1.50E-02  1.76E-02  1.37E-01  2.68E-02  2.40E-02
  3.75E-01  3.04E-02  2.68E-03  3.84E-03  1.76E-02  2.14E-02  1.72E-02  1.48E-01  3.40E-02  2.27E-02
  4.03E-01  4.26E-02  4.19E-03  3.86E-03  2.32E-02  2.88E-02  1.69E-02  1.50E-01  4.18E-02  2.11E-02
  4.32E-01  5.62E-02  6.29E-03  3.88E-03  2.90E-02  3.70E-02  1.67E-02  1.48E-01  4.96E-02  1.92E-02
  4.62E-01  7.04E-02  9.01E-03  3.90E-03  3.45E-02  4.54E-02  1.66E-02  1.35E-01  5.62E-02  1.73E-02
  4.94E-01  8.40E-02  1.23E-02  3.92E-03  3.88E-02  5.32E-02  1.68E-02  1.14E-01  6.00E-02  1.54E-02
  5.27E-01  9.57E-02  1.60E-02  3.94E-03  4.13E-02  5.92E-02  1.71E-02  1.01E-01  5.96E-02  1.35E-02
  5.62E-01  1.04E-01  1.98E-02  3.96E-03  4.07E-02  6.20E-02  1.76E-02  9.05E-02  5.56E-02  1.20E-02
  5.98E-01  1.07E-01  2.35E-02  3.97E-03  3.70E-02  6.16E-02  1.82E-02  7.20E-02  5.07E-02  1.07E-02
  6.36E-01  1.06E-01  2.68E-02  3.99E-03  3.23E-02  5.98E-02  1.90E-02  4.74E-02  4.56E-02  9.81E-03
  6.74E-01  1.02E-01  2.95E-02  4.01E-03  2.94E-02  5.86E-02  1.99E-02  2.58E-02  3.93E-02  9.22E-03
  7.15E-01  9.74E-02  3.16E-02  4.03E-03  2.96E-02  5.79E-02  2.08E-02  1.18E-02  3.15E-02  8.92E-03
  7.56E-01  9.13E-02  3.30E-02  4.06E-03  3.14E-02  5.63E-02  2.17E-02  4.46E-03  2.42E-02  8.86E-03
  7.99E-01  8.38E-02  3.38E-02  4.08E-03  3.33E-02  5.30E-02  2.28E-02  1.37E-03  1.96E-02  9.02E-03
  8.43E-01  7.38E-02  3.30E-02  4.10E-03  3.33E-02  4.75E-02  2.36E-02  3.66E-04  1.76E-02  9.27E-03
  8.88E-01  6.56E-02  3.20E-02  4.13E-03  3.23E-02  4.27E-02  2.45E-02  1.25E-04  1.77E-02  9.63E-03
  9.35E-01  5.84E-02  3.00E-02  4.15E-03  2.98E-02  3.85E-02  2.51E-02  5.77E-05  1.83E-02  1.00E-02
  9.82E-01  5.29E-02  2.80E-02  4.17E-03  2.69E-02  3.54E-02  2.56E-02  2.93E-05  1.89E-02  1.04E-02
                 28        29        30        31        32        33        34        35        36
  7.00E-06  8.72E-05  5.25E+00  4.90E-01  2.72E-04  4.72E-04  6.83E+01  7.93E-03  1.38E-04  5.12E-07
  8.47E-06  1.04E-04  5.06E+00  4.95E-01  3.38E-04  5.20E-04  3.65E+00  8.01E-03  1.74E-04  5.46E-07
  1.02E-05  1.26E-04  4.87E+00  5.04E-01  4.21E-04  5.87E-04  1.68E+00  8.14E-03  2.19E-04  6.34E-07
  1.23E-05  1.48E-04  4.61E+00  5.07E-01  5.10E-04  6.54E-04  1.78E+00  8.21E-03  2.67E-04  7.65E-07
  1.48E-05  1.70E-04  4.24E+00  5.01E-01  5.93E-04  7.14E-04  1.87E+00  8.18E-03  3.12E-04  9.13E-07
  1.79E-05  1.91E-04  3.83E+00  4.89E-01  6.71E-04  7.72E-04  1.95E+00  8.10E-03  3.55E-04  1.08E-06
  2.14E-05  2.12E-04  3.40E+00  4.77E-01  7.46E-04  8.40E-04  2.01E+00  8.02E-03  3.96E-04  1.27E-06
  2.57E-05  2.34E-04  2.97E+00  4.65E-01  8.19E-04  9.22E-04  2.08E+00  7.95E-03  4.37E-04  1.49E-06
  3.08E-05  2.56E-04  2.53E+00  4.53E-01  8.90E-04  1.02E-03  2.13E+00  7.89E-03  4.76E-04  1.74E-06
  3.68E-05  2.80E-04  2.11E+00  4.41E-01  9.56E-04  1.13E-03  2.16E+00  7.84E-03  5.13E-04  2.03E-06
  4.39E-05  3.04E-04  1.70E+00  4.28E-01  1.01E-03  1.27E-03  2.17E+00  7.78E-03  5.45E-04  2.36E-06
  5.24E-05  3.28E-04  1.33E+00  4.12E-01  1.07E-03  1.42E-03  2.15E+00  7.72E-03  5.75E-04  2.75E-06
  6.23E-05  3.54E-04  1.00E+00  3.96E-01  1.12E-03  1.60E-03  2.10E+00  7.65E-03  6.02E-04  3.20E-06
  7.41E-05  3.81E-04  7.33E-01  3.78E-01  1.16E-03  1.80E-03  2.01E+00  7.58E-03  6.27E-04  3.72E-06
  8.79E-05  4.08E-04  5.22E-01  3.61E-01  1.20E-03  2.01E-03  1.91E+00  7.53E-03  6.49E-04  4.33E-06
  1.04E-04  4.36E-04  3.73E-01  3.49E-01  1.24E-03  2.23E-03  1.82E+00  7.60E-03  6.72E-04  5.09E-06
  1.23E-04  4.58E-04  2.73E-01  3.37E-01  1.27E-03  2.39E-03  1.72E+00  7.71E-03  6.93E-04  6.00E-06
  1.46E-04  4.65E-04  2.13E-01  3.22E-01  1.31E-03  2.39E-03  1.61E+00  7.82E-03  7.13E-04  7.06E-06
  1.72E-04  4.50E-04  1.84E-01  3.04E-01  1.33E-03  2.17E-03  1.52E+00  7.90E-03  7.30E-04  8.31E-06
  2.03E-04  4.22E-04  1.77E-01  2.81E-01  1.35E-03  1.85E-03  1.46E+00  7.95E-03  7.42E-04  9.79E-06
  2.39E-04  3.94E-04  1.83E-01  2.56E-01  1.36E-03  1.55E-03  1.44E+00  7.97E-03  7.51E-04  1.15E-05
  2.80E-04  3.70E-04  1.95E-01  2.29E-01  1.36E-03  1.31E-03  1.44E+00  7.95E-03  7.58E-04  1.36E-05
  3.29E-04  3.52E-04  2.09E-01  2.01E-01  1.36E-03  1.14E-03  1.45E+00  7.91E-03  7.61E-04  1.60E-05
  3.86E-04  3.39E-04  2.24E-01  1.75E-01  1.35E-03  1.03E-03  1.45E+00  7.86E-03  7.63E-04  1.88E-05
  4.51E-04  3.28E-04  2.40E-01  1.50E-01  1.34E-03  9.62E-04  1.45E+00  7.82E-03  7.66E-04  2.21E-05
  5.27E-04  3.21E-04  2.56E-01  1.29E-01  1.34E-03  9.34E-04  1.46E+00  7.81E-03  7.70E-04  2.59E-05
  6.15E-04  3.17E-04  2.71E-01  1.11E-01  1.34E-03  9.33E-04  1.48E+00  7.83E-03  7.77E-04  3.03E-05
  7.16E-04  3.16E-04  2.85E-01  9.63E-02  1.34E-03  9.55E-04  1.50E+00  7.89E-03  7.89E-04  3.53E-05
  8.34E-04  3.16E-04  2.98E-01  8.49E-02  1.35E-03  9.97E-04  1.51E+00  7.99E-03  8.05E-04  4.11E-05
  9.68E-04  3.19E-04  3.08E-01  7.76E-02  1.37E-03  1.07E-03  1.48E+00  8.23E-03  8.25E-04  4.75E-05
  1.12E-03  3.26E-04  3.16E-01  7.46E-02  1.40E-03  1.19E-03  1.40E+00  8.77E-03  8.47E-04  5.47E-05
  1.30E-03  3.33E-04  3.19E-01  7.37E-02  1.44E-03  1.32E-03  1.26E+00  9.33E-03  8.73E-04  6.29E-05
  1.50E-03  3.42E-04  3.15E-01  7.55E-02  1.48E-03  1.48E-03  1.08E+00  9.88E-03  9.02E-04  7.21E-05
  1.74E-03  3.51E-04  3.07E-01  7.97E-02  1.52E-03  1.66E-03  8.83E-01  1.04E-02  9.33E-04  8.25E-05
  2.00E-03  3.61E-04  2.96E-01  8.55E-02  1.57E-03  1.86E-03  7.16E-01  1.09E-02  9.68E-04  9.43E-05
  2.31E-03  3.71E-04  2.86E-01  9.17E-02  1.62E-03  2.08E-03  6.09E-01  1.13E-02  1.01E-03  1.08E-04
  2.66E-03  3.82E-04  2.78E-01  9.74E-02  1.67E-03  2.32E-03  5.66E-01  1.16E-02  1.05E-03  1.23E-04
  3.05E-03  3.93E-04  2.74E-01  1.02E-01  1.72E-03  2.59E-03  5.65E-01  1.18E-02  1.09E-03  1.40E-04
  3.50E-03  4.04E-04  2.73E-01  1.05E-01  1.77E-03  2.88E-03  5.76E-01  1.18E-02  1.14E-03  1.59E-04
  4.00E-03  4.19E-04  2.73E-01  1.06E-01  1.83E-03  3.24E-03  5.75E-01  1.16E-02  1.19E-03  1.81E-04
  4.58E-03  4.39E-04  2.73E-01  1.06E-01  1.89E-03  3.66E-03  5.49E-01  1.12E-02  1.25E-03  2.05E-04
  5.23E-03  4.63E-04  2.73E-01  1.04E-01  1.94E-03  4.16E-03  4.96E-01  1.06E-02  1.31E-03  2.33E-04
  5.96E-03  4.94E-04  2.71E-01  1.01E-01  2.00E-03  4.74E-03  4.18E-01  9.93E-03  1.37E-03  2.64E-04
  6.79E-03  5.30E-04  2.69E-01  9.80E-02  2.07E-03  5.40E-03  3.24E-01  9.13E-03  1.44E-03  2.99E-04
  7.72E-03  5.69E-04  2.65E-01  9.57E-02  2.15E-03  6.10E-03  2.27E-01  8.29E-03  1.52E-03  3.39E-04
  8.76E-03  6.09E-04  2.58E-01  9.45E-02  2.23E-03  6.81E-03  1.41E-01  7.47E-03  1.61E-03  3.82E-04
  9.93E-03  6.44E-04  2.45E-01  9.43E-02  2.30E-03  7.50E-03  7.79E-02  6.73E-03  1.68E-03  4.29E-04
  1.12E-02  6.68E-04  2.25E-01  9.47E-02  2.35E-03  8.13E-03  4.03E-02  6.14E-03  1.70E-03  4.79E-04
  1.27E-02  6.88E-04  1.98E-01  9.51E-02  2.41E-03  8.75E-03  2.38E-02  5.77E-03  1.73E-03  5.35E-04
  1.43E-02  7.07E-04  1.65E-01  9.52E-02  2.47E-03  9.37E-03  1.95E-02  5.60E-03  1.76E-03  5.96E-04
  1.62E-02  7.31E-04  1.30E-01  9.47E-02  2.53E-03  1.00E-02  2.02E-02  5.60E-03  1.79E-03  6.63E-04
  1.82E-02  7.64E-04  9.58E-02  9.36E-02  2.60E-03  1.08E-02  2.24E-02  5.73E-03  1.82E-03  7.37E-04
  2.05E-02  8.08E-04  6.78E-02  9.18E-02  2.67E-03  1.16E-02  2.49E-02  5.95E-03  1.85E-03  8.18E-04
  2.30E-02  8.64E-04  4.82E-02  8.89E-02  2.75E-03  1.24E-02  2.77E-02  6.20E-03  1.89E-03  9.06E-04
  2.57E-02  9.30E-04  3.71E-02  8.45E-02  2.84E-03  1.32E-02  3.06E-02  6.46E-03  1.93E-03  1.00E-03
  2.88E-02  1.00E-03  3.30E-02  7.82E-02  2.93E-03  1.39E-02  3.35E-02  6.68E-03  1.97E-03  1.11E-03
  3.22E-02  1.09E-03  3.30E-02  7.00E-02  3.02E-03  1.46E-02  3.63E-02  6.87E-03  2.02E-03  1.22E-03
  3.59E-02  1.18E-03  3.51E-02  6.02E-02  3.13E-03  1.52E-02  3.89E-02  7.00E-03  2.06E-03  1.34E-03
  4.00E-02  1.29E-03  3.79E-02  4.95E-02  3.24E-03  1.57E-02  4.11E-02  7.07E-03  2.12E-03  1.47E-03
  4.45E-02  1.41E-03  4.08E-02  3.90E-02  3.36E-03  1.61E-02  4.28E-02  7.09E-03  2.17E-03  1.61E-03
  4.95E-02  1.54E-03  4.35E-02  2.96E-02  3.49E-03  1.64E-02  4.36E-02  7.07E-03  2.23E-03  1.76E-03
  5.49E-02  1.68E-03  4.61E-02  2.23E-02  3.61E-03  1.66E-02  4.35E-02  7.03E-03  2.29E-03  1.91E-03
  6.08E-02  1.84E-03  4.82E-02  1.74E-02  3.74E-03  1.67E-02  4.22E-02  6.97E-03  2.35E-03  2.08E-03
  6.73E-02  2.00E-03  4.97E-02  1.48E-02  3.88E-03  1.67E-02  3.98E-02  6.93E-03  2.41E-03  2.25E-03
  7.43E-02  2.17E-03  5.06E-02  1.40E-02  4.03E-03  1.66E-02  3.62E-02  6.92E-03  2.48E-03  2.42E-03
  8.20E-02  2.34E-03  5.06E-02  1.42E-02  4.19E-03  1.65E-02  3.15E-02  6.93E-03  2.55E-03  2.59E-03
  9.03E-02  2.51E-03  4.97E-02  1.50E-02  4.36E-03  1.62E-02  2.62E-02  6.98E-03  2.63E-03  2.77E-03
  9.93E-02  2.64E-03  4.74E-02  1.58E-02  4.47E-03  1.58E-02  2.05E-02  6.99E-03  2.67E-03  2.93E-03
  1.09E-01  2.69E-03  4.37E-02  1.64E-02  4.47E-03  1.53E-02  1.51E-02  6.93E-03  2.66E-03  3.08E-03
  1.20E-01  2.74E-03  3.94E-02  1.69E-02  4.47E-03  1.47E-02  1.05E-02  6.90E-03  2.65E-03  3.21E-03
  1.31E-01  2.77E-03  3.45E-02  1.72E-02  4.48E-03  1.40E-02  7.03E-03  6.86E-03  2.63E-03  3.33E-03
  1.43E-01  2.79E-03  2.94E-02  1.74E-02  4.48E-03  1.33E-02  4.59E-03  6.82E-03  2.62E-03  3.43E-03
  1.57E-01  3.08E-03  2.45E-02  1.75E-02  4.48E-03  1.31E-02  3.16E-03  6.80E-03  2.60E-03  3.50E-03
  1.71E-01  7.11E-03  2.16E-02  1.74E-02  4.52E-03  2.04E-02  4.12E-03  7.11E-03  2.65E-03  3.55E-03
  1.86E-01  9.26E-03  1.84E-02  1.71E-02  4.55E-03  2.28E-02  4.44E-03  7.29E-03  2.68E-03  3.56E-03
  2.02E-01  8.56E-03  1.45E-02  1.67E-02  4.55E-03  1.98E-02  3.76E-03  7.18E-03  2.66E-03  3.54E-03
  2.20E-01  7.94E-03  1.19E-02  1.74E-02  4.59E-03  1.73E-02  3.32E-03  7.18E-03  2.64E-03  3.43E-03
  2.38E-01  8.69E-03  1.04E-02  1.78E-02  4.64E-03  1.71E-02  3.45E-03  7.31E-03  2.66E-03  3.29E-03
  2.58E-01  1.37E-02  1.15E-02  1.78E-02  4.79E-03  2.28E-02  4.92E-03  7.99E-03  2.79E-03  3.14E-03
  2.79E-01  2.10E-02  1.44E-02  1.71E-02  5.05E-03  2.82E-02  6.29E-03  9.16E-03  3.05E-03  2.98E-03
  3.01E-01  2.97E-02  1.85E-02  1.57E-02  5.49E-03  3.14E-02  7.31E-03  1.09E-02  3.48E-03  2.81E-03
  3.24E-01  3.89E-02  2.30E-02  1.38E-02  6.17E-03  3.24E-02  8.09E-03  1.34E-02  4.12E-03  2.64E-03
  3.49E-01  4.76E-02  2.64E-02  1.15E-02  7.17E-03  2.82E-02  7.57E-03  1.65E-02  4.96E-03  2.47E-03
  3.75E-01  5.23E-02  2.71E-02  8.96E-03  8.48E-03  2.38E-02  6.25E-03  1.98E-02  5.92E-03  2.30E-03
  4.03E-01  4.71E-02  2.59E-02  6.62E-03  1.00E-02  2.31E-02  5.28E-03  2.28E-02  6.90E-03  2.14E-03
  4.32E-01  3.49E-02  2.53E-02  4.74E-03  1.17E-02  1.94E-02  3.84E-03  2.46E-02  7.87E-03  1.99E-03
  4.62E-01  2.99E-02  2.32E-02  3.47E-03  1.34E-02  1.25E-02  2.38E-03  2.50E-02  8.73E-03  1.85E-03
  4.94E-01  3.58E-02  1.83E-02  2.82E-03  1.53E-02  7.18E-03  1.68E-03  2.39E-02  9.23E-03  1.74E-03
  5.27E-01  4.44E-02  1.41E-02  2.70E-03  1.72E-02  3.84E-03  1.16E-03  2.18E-02  9.13E-03  1.65E-03
  5.62E-01  4.96E-02  1.29E-02  2.94E-03  1.88E-02  1.44E-03  5.56E-04  1.84E-02  8.48E-03  1.61E-03
  5.98E-01  4.80E-02  1.30E-02  3.40E-03  2.02E-02  2.94E-04  1.56E-04  1.45E-02  7.81E-03  1.60E-03
